village,wave,treat,vil_wave,treat2,treat3,SI2,district,province,region,dist,elevation,pop,lang,ethnicity,RI2,SIKA,Project,stability,resilience,type,first.treat,idname
DND-052,4,0,DND-052 4,0,0,3.50277777777778,Dand,Kandahar,RC-South,6638.772741,998.93981900000006,250,Pashto,Pashtun,3.31770833333333,0,7,0.07965029373759268,-0.7745383994290761,Never treated,0,85
DND-052,5,0,DND-052 5,0,0,3.4375,Dand,Kandahar,RC-South,6638.772741,998.93981900000006,250,Pashto,Pashtun,3.525,0,7,-0.05800928899951639,-0.3059189449467552,Never treated,0,85
DND-065,1,0,DND-065 1,0,0,3.8,Dand,Kandahar,RC-South,2621.881149,1014.51001,92,Pashto,Pashtun,3.79166666666667,0,5,0.7064407342852546,0.2969281924777363,Never treated,0,86
DND-065,2,0,DND-065 2,0,0,3.48958333333333,Dand,Kandahar,RC-South,2621.881149,1014.51001,92,Pashto,Pashtun,3.65909090909091,0,5,0.051825484460932075,-0.002782742321373307,Never treated,0,86
DND-065,3,0,DND-065 3,0,0,3.98222222222222,Dand,Kandahar,RC-South,2621.881149,1014.51001,92,Pashto,Pashtun,4.02083333333333,0,7,1.0907159950322307,0.8149999512018874,Never treated,0,86
DND-065,4,0,DND-065 4,0,0,3.38095238095238,Dand,Kandahar,RC-South,2621.881149,1014.51001,92,Pashto,Pashtun,3.39393939393939,0,7,-0.1772584716137273,-0.6022046119195924,Never treated,0,86
DND-065,5,0,DND-065 5,0,0,3.16041666666667,Dand,Kandahar,RC-South,2621.881149,1014.51001,92,Pashto,Pashtun,3.28333333333333,0,7,-0.6423302838091334,-0.8522491632377006,Never treated,0,86
DND-104,1,0,DND-104 1,0,0,2.97272727272727,Dand,Kandahar,RC-South,4792.636269,998.889771,382,Pashto,Pashtun,3.34226190476191,0,5,-1.0381348674430064,-0.7190307109943246,Never treated,0,87
DND-104,2,0,DND-104 2,0,0,3.50222222222222,Dand,Kandahar,RC-South,4792.636269,998.889771,382,Pashto,Pashtun,3.54166666666667,0,5,0.0784787228206716,-0.26824099885771713,Never treated,0,87
DND-104,3,0,DND-104 3,0,0,3.54375,Dand,Kandahar,RC-South,4792.636269,998.889771,382,Pashto,Pashtun,3.32142857142857,0,7,0.1660536488598135,-0.7661281436056278,Never treated,0,87
DND-104,4,0,DND-104 4,0,0,4.16458333333333,Dand,Kandahar,RC-South,4792.636269,998.889771,382,Pashto,Pashtun,3.83333333333333,0,7,1.4752841485084378,0.39112305770029643,Never treated,0,87
DND-104,5,0,DND-104 5,0,0,3.5,Dand,Kandahar,RC-South,4792.636269,998.889771,382,Pashto,Pashtun,3.48809523809524,0,7,0.07379243915303038,-0.38934868271531786,Never treated,0,87
DND-135,1,0,DND-135 1,0,0,3.27777777777778,Dand,Kandahar,RC-South,6806.132828,985.04187,1516,Pashto,Pashtun,3.515625,0,5,-0.3948359276115759,-0.32711278962183454,Wave 5 treated,5,88
DND-135,2,0,DND-135 2,0,0,3.66190476190476,Dand,Kandahar,RC-South,6806.132828,985.04187,1516,Pashto,Pashtun,3.85416666666667,0,5,0.4152216777958142,0.4382204903115996,Wave 5 treated,5,88
DND-135,3,1,DND-135 3,1,1,3.72666666666667,Dand,Kandahar,RC-South,6806.132828,985.04187,1516,Pashto,Pashtun,3.97916666666667,0,7,0.5517933732529406,0.7208050859793262,Wave 5 treated,5,88
DND-135,4,0,DND-135 4,0,1,3.77575757575757,Dand,Kandahar,RC-South,6806.132828,985.04187,1516,Pashto,Pashtun,3.43981481481481,0,7,0.6553176397291036,-0.4984951138462537,Wave 5 treated,5,88
DND-135,5,0,DND-135 5,0,1,3.72291666666667,Dand,Kandahar,RC-South,6806.132828,985.04187,1516,Pashto,Pashtun,3.85416666666667,0,7,0.5438852695637876,0.4382204903115996,Wave 5 treated,5,88
DND-137,1,0,DND-137 1,0,0,3.36666666666667,Dand,Kandahar,RC-South,5233.293148,985.799011,1516,Pashto,Pashtun,3.5625,0,5,-0.20738458090572945,-0.22114356624643702,Never treated,0,89
DND-137,2,0,DND-137 2,0,0,3.59166666666667,Dand,Kandahar,RC-South,5233.293148,985.799011,1516,Pashto,Pashtun,3.20833333333333,0,5,0.26710164044343915,-1.021799920638337,Never treated,0,89
DND-137,3,0,DND-137 3,0,0,3.79375,Dand,Kandahar,RC-South,5233.293148,985.799011,1516,Pashto,Pashtun,3.72222222222222,0,7,0.6932605614700006,0.13993675044009782,Never treated,0,89
DND-137,4,0,DND-137 4,0,0,3.64583333333333,Dand,Kandahar,RC-South,5233.293148,985.799011,1516,Pashto,Pashtun,3.49166666666667,0,7,0.381329804842299,-0.38127483712480836,Never treated,0,89
DND-137,5,0,DND-137 5,0,0,3.09444444444444,Dand,Kandahar,RC-South,5233.293148,985.799011,1516,Pashto,Pashtun,3.375,0,7,-0.7814543301923934,-0.645020459748027,Never treated,0,89
DND-143,1,0,DND-143 1,0,0,3.50952380952381,Dand,Kandahar,RC-South,11276.171813,987.392578,615,Pashto,Pashtun,3.66145833333333,0,5,0.09387651201437171,0.0025692386571722356,Never treated,0,90
DND-143,2,0,DND-143 2,0,0,3.92222222222222,Dand,Kandahar,RC-South,11276.171813,987.392578,615,Pashto,Pashtun,3.74242424242424,0,5,0.9641863360057857,0.1856069881237701,Never treated,0,90
DND-143,3,0,DND-143 3,0,0,3.79777777777778,Dand,Kandahar,RC-South,11276.171813,987.392578,615,Pashto,Pashtun,3.69166666666667,0,7,0.7017544506176133,0.0708605159435547,Never treated,0,90
DND-143,4,0,DND-143 4,0,0,3.17916666666667,Dand,Kandahar,RC-South,11276.171813,987.392578,615,Pashto,Pashtun,3.21296296296296,0,7,-0.6027897653633698,-1.0113338245024939,Never treated,0,90
DND-143,5,0,DND-143 5,0,0,3.94375,Dand,Kandahar,RC-South,11276.171813,987.392578,615,Pashto,Pashtun,3.98106060606061,0,7,1.0095847090361127,0.7250866707621717,Never treated,0,90
DYK-061,1,0,DYK-061 1,0,0,2.97111111111111,Deh Yak,Ghazni,RC-East,4866.047062,2146.728027,663,Dari,Pashtun,4.64166666666667,1,1,-1.0415430737467453,2.2185034430182777,Never treated,0,91
DYK-061,2,0,DYK-061 2,0,0,3.56388888888889,Deh Yak,Ghazni,RC-East,4866.047062,2146.728027,663,Dari,Pashtun,3.55357142857143,1,1,0.2085230945978583,-0.24132818022269964,Never treated,0,91
DYK-061,3,0,DYK-061 3,0,0,2.89777777777778,Deh Yak,Ghazni,RC-East,4866.047062,2146.728027,663,Dari,Pashtun,2.875,1,1,-1.19619043477906,-1.7753588424189337,Never treated,0,91
DYK-061,4,0,DYK-061 4,0,0,3.73777777777778,Deh Yak,Ghazni,RC-East,4866.047062,2146.728027,663,Dari,Pashtun,3.16666666666667,1,1,0.5752247915911682,-1.1159947858608972,Never treated,0,91
DYK-061,5,0,DYK-061 5,0,0,2.78,Deh Yak,Ghazni,RC-East,4866.047062,2146.728027,663,Dari,Pashtun,4.0625,1,1,-1.4445634691643088,0.9091948164244696,Never treated,0,91
DYK-063,1,0,DYK-063 1,0,0,3.25625,Deh Yak,Ghazni,RC-East,7350.035597,2148.923096,4712,Pashto,Pashtun,4.67361111111111,1,1,-0.44023430064190183,2.290719506355575,Never treated,0,92
DYK-063,2,0,DYK-063 2,0,0,2.97575757575758,Deh Yak,Ghazni,RC-East,7350.035597,2148.923096,4712,Pashto,Pashtun,3.45833333333333,1,1,-1.0317444806234741,-0.4566307293028836,Never treated,0,92
DYK-063,3,0,DYK-063 3,0,0,2.65666666666667,Deh Yak,Ghazni,RC-East,7350.035597,2148.923096,4712,Pashto,Pashtun,3.40625,1,1,-1.7046522127186607,-0.5743743108310954,Never treated,0,92
DYK-063,4,0,DYK-063 4,0,0,4.05238095238095,Deh Yak,Ghazni,RC-East,7350.035597,2148.923096,4712,Pashto,Pashtun,4.02604166666667,1,1,1.238668665110773,0.8267743093547227,Never treated,0,92
DYK-063,5,0,DYK-063 5,0,0,3.72888888888889,Deh Yak,Ghazni,RC-East,7350.035597,2148.923096,4712,Pashto,Pashtun,3.96428571428571,1,1,0.5564796569205819,0.6871640626855319,Never treated,0,92
GLN-030,1,0,GLN-030 1,0,0,2.95416666666667,Gelan,Ghazni,RC-East,11685.00712,1929.600952,1157,Pashto,Pashtun,3.35416666666667,0,5,-1.0772759867125374,-0.6921178923593071,Never treated,0,93
GLN-030,2,0,GLN-030 2,0,0,3.5125,Gelan,Ghazni,RC-East,11685.00712,1929.600952,1157,Pashto,Pashtun,3.51388888888889,0,5,0.10015278478354012,-0.33103757567277226,Never treated,0,93
GLN-030,3,0,GLN-030 3,0,0,2.78888888888889,Gelan,Ghazni,RC-East,11685.00712,1929.600952,1157,Pashto,Pashtun,3.80952380952381,0,5,-1.4258183344937214,0.33729742043026245,Never treated,0,93
GLN-030,4,0,GLN-030 4,0,0,3.42,Gelan,Ghazni,RC-East,11685.00712,1929.600952,1157,Pashto,Pashtun,3.99166666666667,0,5,-0.09491377288222964,0.7490635455460983,Never treated,0,93
GLN-030,5,0,GLN-030 5,0,0,3.23541666666667,Gelan,Ghazni,RC-East,11685.00712,1929.600952,1157,Pashto,Pashtun,3.51666666666667,0,5,-0.4841682100260769,-0.32475791799126225,Never treated,0,93
GLN-157,1,0,GLN-157 1,0,0,3.3547619047619,Gelan,Ghazni,RC-East,9359.884303,1939.224976,886,Pashto,Pashtun,3.41666666666667,0,5,-0.2324896719824218,-0.5508255945254438,Never treated,0,94
GLN-157,2,0,GLN-157 2,0,0,3.07849462365591,Gelan,Ghazni,RC-East,9359.884303,1939.224976,886,Pashto,Pashtun,3.1469298245614,0,5,-0.8150897532908201,-1.1606134062295008,Never treated,0,94
GLN-157,3,0,GLN-157 3,0,0,3.2875,Gelan,Ghazni,RC-East,9359.884303,1939.224976,886,Pashto,Pashtun,3.41666666666667,0,5,-0.37433343656562845,-0.5508255945254438,Never treated,0,94
GLN-157,4,0,GLN-157 4,0,0,3.175,Gelan,Ghazni,RC-East,9359.884303,1939.224976,886,Pashto,Pashtun,3.22222222222222,0,5,-0.6115765472402133,-0.9904016322308089,Never treated,0,94
GLN-157,5,0,GLN-157 5,0,0,4.00222222222222,Gelan,Ghazni,RC-East,9359.884303,1939.224976,886,Pashto,Pashtun,3.58333333333333,0,5,1.1328925480410459,-0.17404613363515695,Never treated,0,94
GRB-005,1,0,GRB-005 1,0,0,3.95277777777778,Gurbuz,Khost,RC-East,2514.470865,1216.911011,219,Pashto,Pashtun,4.18055555555556,0,5,1.0286227364359297,1.1760802678884434,Never treated,0,95
GRB-005,2,0,GRB-005 2,0,0,3.72727272727273,Gurbuz,Khost,RC-East,2514.470865,1216.911011,219,Pashto,Pashtun,4.109375,1,6,0.5530714506168429,1.0151640397998671,Never treated,0,95
GRB-005,3,0,GRB-005 3,0,0,4.19333333333333,Gurbuz,Khost,RC-East,2514.470865,1216.911011,219,Pashto,Pashtun,3.625,1,1,1.5359129434586085,-0.07985126841257369,Never treated,0,95
GRB-005,4,0,GRB-005 4,0,0,3.58125,Gurbuz,Khost,RC-East,2514.470865,1216.911011,219,Pashto,Pashtun,4.225,1,1,0.24513468575134081,1.2765547907925137,Never treated,0,95
GRB-005,5,0,GRB-005 5,0,0,2.91851851851852,Gurbuz,Khost,RC-East,2514.470865,1216.911011,219,Pashto,Pashtun,3.40972222222222,1,1,-1.152451787214365,-0.5665247387292188,Never treated,0,95
GRB-019,1,0,GRB-019 1,0,0,3.23,Gurbuz,Khost,RC-East,1065.798546,1199.490967,110,Pashto,Pashtun,3.69444444444445,0,5,-0.4955910264659717,0.07714017362506474,Never treated,0,96
GRB-019,2,0,GRB-019 2,0,0,3.84848484848485,Gurbuz,Khost,RC-East,1065.798546,1199.490967,110,Pashto,Pashtun,3.85416666666667,1,6,0.8086869233975367,0.4382204903115996,Never treated,0,96
GRB-019,3,0,GRB-019 3,0,0,3.91666666666667,Gurbuz,Khost,RC-East,1065.798546,1199.490967,110,Pashto,Pashtun,4.33333333333333,1,1,0.9524706268366827,1.5214614403712041,Never treated,0,96
GRB-019,4,0,GRB-019 4,0,0,3.29166666666667,Gurbuz,Khost,RC-East,1065.798546,1199.490967,110,Pashto,Pashtun,4.38333333333333,1,1,-0.365546654688785,1.6344952786382945,Never treated,0,96
GRB-019,5,0,GRB-019 5,0,0,2.9375,Gurbuz,Khost,RC-East,1065.798546,1199.490967,110,Pashto,Pashtun,3.48809523809524,1,1,-1.1124231142198906,-0.38934868271531786,Never treated,0,96
GRB-057,1,0,GRB-057 1,0,0,3.30769230769231,Gurbuz,Khost,RC-East,3379.575919,1220.233032,363,Pashto,Pashtun,4.28125,0,5,-0.3317513397778776,1.4037178588429913,Never treated,0,97
GRB-057,2,0,GRB-057 2,0,0,3.05,Gurbuz,Khost,RC-East,3379.575919,1220.233032,363,Pashto,Pashtun,3.75,1,6,-0.8751800035453068,0.202733327255153,Never treated,0,97
GRB-057,3,0,GRB-057 3,0,0,3.78518518518519,Gurbuz,Khost,RC-East,3379.575919,1220.233032,363,Pashto,Pashtun,3.64583333333333,1,1,0.6751988431676246,-0.032753835801293596,Never treated,0,97
GRB-057,4,0,GRB-057 4,0,0,3.26666666666667,Gurbuz,Khost,RC-East,3379.575919,1220.233032,363,Pashto,Pashtun,3.97916666666667,1,1,-0.4182673459498035,0.7208050859793262,Never treated,0,97
GRB-057,5,0,GRB-057 5,0,0,3.65384615384615,Gurbuz,Khost,RC-East,3379.575919,1220.233032,363,Pashto,Pashtun,4.08333333333333,1,1,0.3982274622977532,0.9562922490357508,Never treated,0,97
GRB-058,1,0,GRB-058 1,0,0,3.27,Gurbuz,Khost,RC-East,0,1206.088989,13828,Pashto,Pashtun,4.125,0,5,-0.41123792044834173,1.050487114258333,Never treated,0,98
GRB-058,2,0,GRB-058 2,0,0,3.53030303030303,Gurbuz,Khost,RC-East,0,1206.088989,13828,Pashto,Pashtun,3.47916666666667,1,6,0.1376963073482036,-0.40953329669158045,Never treated,0,98
GRB-058,3,0,GRB-058 3,0,0,2.88,Gurbuz,Khost,RC-East,0,1206.088989,13828,Pashto,Pashtun,3.21875,1,1,-1.2336807041202338,-0.9982512043326854,Never treated,0,98
GRB-058,4,0,GRB-058 4,0,0,2.78888888888889,Gurbuz,Khost,RC-East,0,1206.088989,13828,Pashto,Pashtun,2.95833333333333,1,1,-1.4258183344937214,-1.5869691119737903,Never treated,0,98
GRB-058,5,0,GRB-058 5,0,0,3.76041666666667,Gurbuz,Khost,RC-East,0,1206.088989,13828,Pashto,Pashtun,4.07083333333333,1,1,0.6229663064553158,0.9280337894689777,Never treated,0,98
GRM-005,1,0,GRM-005 1,0,0,4.22444444444444,Garmser,Helmand,RC-Southwest,6007.281366,706.87793,708,Pashto,Pashtun,3.87083333333333,3,3,1.601520914805651,0.47589843640061463,Wave 5 treated,5,99
GRM-005,2,0,GRM-005 2,0,0,4.36222222222222,Garmser,Helmand,RC-Southwest,6007.281366,706.87793,708,Pashto,Pashtun,4.79513888888889,3,3,1.892070502199716,2.565454529921426,Wave 5 treated,5,99
GRM-005,3,0,GRM-005 3,0,0,4.41458333333333,Garmser,Helmand,RC-Southwest,6007.281366,706.87793,708,Pashto,Pashtun,4.17857142857143,3,3,2.002491061118625,1.1715947981159327,Wave 5 treated,5,99
GRM-005,4,0,GRM-005 4,0,0,4.07708333333333,Garmser,Helmand,RC-Southwest,6007.281366,706.87793,708,Pashto,Pashtun,3.67948717948718,3,3,1.2907617290948716,0.04332663226310362,Wave 5 treated,5,99
GRM-005,5,1,GRM-005 5,1,1,3.8,Garmser,Helmand,RC-Southwest,6007.281366,706.87793,708,Pashto,Pashtun,3.95,3,3,0.7064407342852546,0.6548686803235161,Wave 5 treated,5,99
GRM-016,1,0,GRM-016 1,0,0,4.41041666666667,Garmser,Helmand,RC-Southwest,7385.859538,706.099976,618,Pashto,Pashtun,3.98958333333333,3,3,1.993704279241802,0.7443538022849547,Wave 5 treated,5,100
GRM-016,2,0,GRM-016 2,0,0,3.97777777777778,Garmser,Helmand,RC-Southwest,7385.859538,706.099976,618,Pashto,Pashtun,4.37878787878788,3,3,1.0813434276969482,1.6242194751594774,Wave 5 treated,5,100
GRM-016,3,0,GRM-016 3,0,0,4.13958333333333,Garmser,Helmand,RC-Southwest,7385.859538,706.099976,618,Pashto,Pashtun,4.03333333333333,3,3,1.4225634572474184,0.8432584107686585,Wave 5 treated,5,100
GRM-016,4,0,GRM-016 4,0,0,3.62222222222222,Garmser,Helmand,RC-Southwest,7385.859538,706.099976,618,Pashto,Pashtun,4.02651515151515,3,3,0.33153804087356165,0.8278447055504229,Wave 5 treated,5,100
GRM-016,5,1,GRM-016 5,1,1,3.2625,Garmser,Helmand,RC-Southwest,7385.859538,706.099976,618,Pashto,Pashtun,3.72569444444445,3,3,-0.427054127826647,0.14778632254199642,Wave 5 treated,5,100
GRM-020,1,0,GRM-020 1,0,0,3.85897435897436,Garmser,Helmand,RC-Southwest,1007.121302,712.653809,700,Pashto,Pashtun,3.90740740740741,3,3,0.8308074931574035,0.5585805958737778,Wave 5 treated,5,101
GRM-020,2,0,GRM-020 2,0,0,4.25416666666667,Garmser,Helmand,RC-Southwest,1007.121302,712.653809,700,Pashto,Pashtun,4.41203703703704,3,3,1.664199958860435,1.6993850746805266,Wave 5 treated,5,101
GRM-020,3,0,GRM-020 3,0,0,4.37333333333333,Garmser,Helmand,RC-Southwest,1007.121302,712.653809,700,Pashto,Pashtun,3.83854166666667,3,3,1.9155019205379444,0.40289741585313377,Wave 5 treated,5,101
GRM-020,4,0,GRM-020 4,0,0,3.87708333333333,Garmser,Helmand,RC-Southwest,1007.121302,712.653809,700,Pashto,Pashtun,3.89102564102564,3,3,0.8689961990067224,0.5215467172392527,Wave 5 treated,5,101
GRM-020,5,1,GRM-020 5,1,1,3.46875,Garmser,Helmand,RC-Southwest,1007.121302,712.653809,700,Pashto,Pashtun,3.925,3,3,0.007891575076756996,0.5983517611899699,Wave 5 treated,5,101
GRM-049,1,0,GRM-049 1,0,0,3.87878787878788,Garmser,Helmand,RC-Southwest,29023.434044,683.971619,609,Pashto,Pashtun,4.33333333333333,3,3,0.8725907915927099,1.5214614403712041,Never treated,0,102
GRM-049,2,0,GRM-049 2,0,0,4.63095238095238,Garmser,Helmand,RC-Southwest,29023.434044,683.971619,609,Pashto,Pashtun,4.56666666666667,3,3,2.4587760914372074,2.0489526856176417,Never treated,0,102
GRM-049,3,0,GRM-049 3,0,0,4.18444444444444,Garmser,Helmand,RC-Southwest,29023.434044,683.971619,609,Pashto,Pashtun,4.28819444444444,3,3,1.517167808788023,1.4194170030467443,Never treated,0,102
GRM-049,4,0,GRM-049 4,0,0,3.63777777777778,Garmser,Helmand,RC-Southwest,29023.434044,683.971619,609,Pashto,Pashtun,3.9125,3,3,0.3643420265470942,0.5700933016231979,Never treated,0,102
GRM-049,5,0,GRM-049 5,0,0,3.34166666666667,Garmser,Helmand,RC-Southwest,29023.434044,683.971619,609,Pashto,Pashtun,3.67559523809524,3,3,-0.26010527216674795,0.03452821078627218,Never treated,0,102
GRM-056,1,0,GRM-056 1,0,0,3.78541666666667,Garmser,Helmand,RC-Southwest,7348.015435,703.970581,328,Pashto,Pashtun,3.98717948717949,3,3,0.6756869977163343,0.7389194831375123,Wave 5 treated,5,103
GRM-056,2,0,GRM-056 2,0,0,4.11666666666667,Garmser,Helmand,RC-Southwest,7348.015435,703.970581,328,Pashto,Pashtun,4.38141025641026,3,3,1.3742361569248318,1.6301478233203444,Wave 5 treated,5,103
GRM-056,3,0,GRM-056 3,0,0,4.37555555555556,Garmser,Helmand,RC-Southwest,7348.015435,703.970581,328,Pashto,Pashtun,3.95833333333333,3,3,1.9201882042056062,0.6737076533680231,Wave 5 treated,5,103
GRM-056,4,0,GRM-056 4,0,0,3.79791666666667,Garmser,Helmand,RC-Southwest,7348.015435,703.970581,328,Pashto,Pashtun,3.82222222222222,3,3,0.702047343346844,0.3660044269742794,Wave 5 treated,5,103
GRM-056,5,1,GRM-056 5,1,1,3.67333333333333,Garmser,Helmand,RC-Southwest,7348.015435,703.970581,328,Pashto,Pashtun,3.57051282051282,3,3,0.43932256522941926,-0.20302916908825097,Wave 5 treated,5,103
GRM-057,1,0,GRM-057 1,0,0,3.39375,Garmser,Helmand,RC-Southwest,18071.572695,695.06488,1616,Pashto,Pashtun,3.8030303030303,3,3,-0.1502704987062995,0.322617701174788,Never treated,0,104
GRM-057,2,0,GRM-057 2,0,0,4.16888888888889,Garmser,Helmand,RC-Southwest,18071.572695,695.06488,1616,Pashto,Pashtun,4.28869047619048,3,3,1.484363823114512,1.4205383704898882,Never treated,0,104
GRM-057,3,0,GRM-057 3,0,0,4.21458333333333,Garmser,Helmand,RC-Southwest,18071.572695,695.06488,1616,Pashto,Pashtun,4.01282051282051,3,3,1.5807255310304749,0.7968855540437004,Never treated,0,104
GRM-057,4,0,GRM-057 4,0,0,3.68958333333333,Garmser,Helmand,RC-Southwest,18071.572695,695.06488,1616,Pashto,Pashtun,3.81845238095238,3,3,0.47359101454908215,0.3574820344065251,Never treated,0,104
GRM-057,5,0,GRM-057 5,0,0,4.22380952380952,Garmser,Helmand,RC-Southwest,18071.572695,695.06488,1616,Pashto,Pashtun,4.06845238095238,3,3,1.6001819766148981,0.9226512257419774,Never treated,0,104
GRM-084,1,0,GRM-084 1,0,0,3.35833333333333,Garmser,Helmand,RC-Southwest,10889.787461,702.441589,1582,Pashto,Pashtun,3.60576923076923,3,3,-0.22495814465941633,-0.1233258215922258,Wave 5 treated,5,105
GRM-084,2,0,GRM-084 2,0,0,4.62666666666667,Garmser,Helmand,RC-Southwest,10889.787461,702.441589,1582,Pashto,Pashtun,4.79166666666667,3,3,2.4497382586496133,2.5576049578195486,Wave 5 treated,5,105
GRM-084,3,0,GRM-084 3,0,0,3.81794871794872,Garmser,Helmand,RC-Southwest,10889.787461,702.441589,1582,Pashto,Pashtun,4.27083333333333,3,3,0.7442914869854776,1.3801691425373408,Wave 5 treated,5,105
GRM-084,4,0,GRM-084 4,0,0,3.75555555555556,Garmser,Helmand,RC-Southwest,10889.787461,702.441589,1582,Pashto,Pashtun,3.69444444444445,3,3,0.6127150609323421,0.07714017362506474,Wave 5 treated,5,105
GRM-084,5,1,GRM-084 5,1,1,3.31458333333333,Garmser,Helmand,RC-Southwest,10889.787461,702.441589,1582,Pashto,Pashtun,3.54861111111111,3,3,-0.3172193543661985,-0.2525418546539651,Wave 5 treated,5,105
GRM-123,1,0,GRM-123 1,0,0,3.17777777777778,Garmser,Helmand,RC-Southwest,17830.529918,695.283203,935,Pashto,Pashtun,3.85227272727273,3,3,-0.6057186926556509,0.43393890552875414,Wave 5 treated,5,106
GRM-123,2,0,GRM-123 2,0,0,3.91777777777778,Garmser,Helmand,RC-Southwest,17830.529918,695.283203,935,Pashto,Pashtun,3.90476190476191,3,3,0.9548137686705033,0.5525999695104454,Wave 5 treated,5,106
GRM-123,3,0,GRM-123 3,0,0,4.04,Garmser,Helmand,RC-Southwest,17830.529918,695.283203,935,Pashto,Pashtun,4.24305555555556,3,3,1.2125593703910347,1.3173725657223068,Wave 5 treated,5,106
GRM-123,4,0,GRM-123 4,0,0,3.53333333333333,Garmser,Helmand,RC-Southwest,17830.529918,695.283203,935,Pashto,Pashtun,4.2,3,3,0.1440866941677152,1.2200378716589695,Wave 5 treated,5,106
GRM-123,5,1,GRM-123 5,1,1,2.91904761904762,Garmser,Helmand,RC-Southwest,17830.529918,695.283203,935,Pashto,Pashtun,3.70833333333333,3,3,-1.1513360053887363,0.10853846203256974,Wave 5 treated,5,106
GRM-126,1,0,GRM-126 1,0,0,3.76666666666667,Garmser,Helmand,RC-Southwest,3015.867246,709.765625,1026,Pashto,Pashtun,3.97222222222222,3,3,0.6361464792705707,0.7051059417755512,Wave 5 treated,5,107
GRM-126,2,0,GRM-126 2,0,0,4.17333333333333,Garmser,Helmand,RC-Southwest,3015.867246,709.765625,1026,Pashto,Pashtun,4.67592592592593,3,3,1.4937363904497944,2.295952554423508,Wave 5 treated,5,107
GRM-126,3,0,GRM-126 3,0,0,3.78444444444444,Garmser,Helmand,RC-Southwest,3015.867246,709.765625,1026,Pashto,Pashtun,4.17948717948718,3,3,0.6736367486117228,1.1736650149340093,Wave 5 treated,5,107
GRM-126,4,0,GRM-126 4,0,0,4.05,Garmser,Helmand,RC-Southwest,3015.867246,709.765625,1026,Pashto,Pashtun,3.60416666666667,3,3,1.2336476468954416,-0.12694870102385378,Wave 5 treated,5,107
GRM-126,5,1,GRM-126 5,1,1,3.63958333333333,Garmser,Helmand,RC-Southwest,3015.867246,709.765625,1026,Pashto,Pashtun,4.05448717948718,3,3,0.36814963202704415,0.8910804192662827,Wave 5 treated,5,107
GRM-133,1,0,GRM-133 1,0,0,3.65476190476191,Garmser,Helmand,RC-Southwest,9320.484856,700.736023,1396,Pashto,Pashtun,3.96759259259259,3,3,0.40015862314982387,0.6946398456397082,Wave 5 treated,5,108
GRM-133,2,0,GRM-133 2,0,0,4.24166666666667,Garmser,Helmand,RC-Southwest,9320.484856,700.736023,1396,Pashto,Pashtun,4.01111111111111,3,3,1.6378396132299253,0.7930211493166244,Wave 5 treated,5,108
GRM-133,3,0,GRM-133 3,0,0,4.09777777777778,Garmser,Helmand,RC-Southwest,9320.484856,700.736023,1396,Pashto,Pashtun,4.32083333333333,3,3,1.3344027457498375,1.4932029808044311,Wave 5 treated,5,108
GRM-133,4,0,GRM-133 4,0,0,3.55555555555556,Garmser,Helmand,RC-Southwest,9320.484856,700.736023,1396,Pashto,Pashtun,3.65909090909091,3,3,0.19094953084419203,-0.002782742321373307,Wave 5 treated,5,108
GRM-133,5,1,GRM-133 5,1,1,3.81555555555556,Garmser,Helmand,RC-Southwest,9320.484856,700.736023,1396,Pashto,Pashtun,3.65833333333333,3,3,0.739244719958787,-0.00449537623452053,Wave 5 treated,5,108
